"","Date","Traps","Counts"
"82",2020-05-28,7,0
"83",2020-05-28,8,0
"84",2020-05-28,9,1
"85",2020-05-28,10,0
"86",2020-05-28,11,0
"87",2020-05-28,12,0
"88",2020-05-28,13,0
"89",2020-05-28,14,0
"90",2020-05-28,15,0
"91",2020-06-04,1,2
"92",2020-06-04,2,0
"93",2020-06-04,3,0
"94",2020-06-04,4,0
"95",2020-06-04,5,0
"96",2020-06-04,6,0
"97",2020-06-04,7,0
"98",2020-06-04,8,0
"99",2020-06-04,9,0
"100",2020-06-04,10,0
"101",2020-06-04,11,0
"102",2020-06-04,12,0
"103",2020-06-04,13,0
"104",2020-06-04,14,0
"105",2020-06-04,15,0
"106",2020-06-18,1,3
"107",2020-06-18,2,0
"108",2020-06-18,3,0
"109",2020-06-18,4,1
"110",2020-06-18,5,0
"111",2020-06-18,6,1
"112",2020-06-18,7,0
"113",2020-06-18,8,0
"114",2020-06-18,9,0
"115",2020-06-18,10,0
"116",2020-06-18,11,0
"117",2020-06-18,12,0
"118",2020-06-18,13,0
"119",2020-06-18,14,0
"120",2020-06-18,15,0
"121",2020-06-25,1,3
"122",2020-06-25,2,0
"123",2020-06-25,3,0
"124",2020-06-25,4,2
"125",2020-06-25,5,2
"126",2020-06-25,6,4
"127",2020-06-25,7,0
"128",2020-06-25,8,2
"129",2020-06-25,9,2
"130",2020-06-25,10,0
"131",2020-06-25,11,2
"132",2020-06-25,12,0
"133",2020-06-25,13,0
"134",2020-06-25,14,0
"135",2020-06-25,15,0
"136",2020-07-02,1,0
"137",2020-07-02,2,0
"138",2020-07-02,3,0
"139",2020-07-02,4,0
"140",2020-07-02,5,0
"141",2020-07-02,6,0
"142",2020-07-02,7,0
"143",2020-07-02,8,0
"144",2020-07-02,9,1
"145",2020-07-02,10,0
"146",2020-07-02,11,0
"147",2020-07-02,12,0
"148",2020-07-02,13,0
"149",2020-07-02,14,0
"150",2020-07-02,15,0
"151",2020-07-09,1,6
"152",2020-07-09,2,2
"153",2020-07-09,3,2
"154",2020-07-09,4,1
"155",2020-07-09,5,0
"156",2020-07-09,6,3
"157",2020-07-09,7,1
"158",2020-07-09,8,1
"159",2020-07-09,9,2
"160",2020-07-09,10,0
"161",2020-07-09,11,0
"162",2020-07-09,12,0
"163",2020-07-09,13,2
"164",2020-07-09,14,0
"165",2020-07-09,15,0
"166",2020-07-23,1,0
"167",2020-07-23,2,0
"168",2020-07-23,3,0
"169",2020-07-23,4,0
"170",2020-07-23,5,3
"171",2020-07-23,6,0
"172",2020-07-23,7,0
"173",2020-07-23,8,0
"174",2020-07-23,9,0
"175",2020-07-23,10,0
"176",2020-07-23,11,0
"177",2020-07-23,12,0
"178",2020-07-23,13,0
"179",2020-07-23,14,0
"180",2020-07-23,15,0
"181",2020-07-30,1,0
"182",2020-07-30,2,1
"183",2020-07-30,3,0
"184",2020-07-30,4,0
"185",2020-07-30,5,0
"186",2020-07-30,6,0
"187",2020-07-30,7,0
"188",2020-07-30,8,0
"189",2020-07-30,9,0
"190",2020-07-30,10,0
"191",2020-07-30,11,0
"192",2020-07-30,12,0
"193",2020-07-30,13,0
"194",2020-07-30,14,0
"195",2020-07-30,15,0
"196",2020-08-06,1,2
"197",2020-08-06,2,0
"198",2020-08-06,3,0
"199",2020-08-06,4,1
"200",2020-08-06,5,2
"201",2020-08-06,6,1
"202",2020-08-06,7,0
"203",2020-08-06,8,1
"204",2020-08-06,9,0
"205",2020-08-06,10,0
"206",2020-08-06,11,0
"207",2020-08-06,12,0
"208",2020-08-06,13,2
"209",2020-08-06,14,0
"210",2020-08-06,15,0
"211",2020-08-13,1,5
"212",2020-08-13,2,1
"213",2020-08-13,3,0
"214",2020-08-13,4,1
"215",2020-08-13,5,1
"216",2020-08-13,6,2
"217",2020-08-13,7,1
"218",2020-08-13,8,1
"219",2020-08-13,9,0
"220",2020-08-13,10,0
"221",2020-08-13,11,1
"222",2020-08-13,12,0
"223",2020-08-13,13,1
"224",2020-08-13,14,0
"225",2020-08-13,15,0
"226",2020-08-20,1,0
"227",2020-08-20,2,1
"228",2020-08-20,3,0
"229",2020-08-20,4,2
"230",2020-08-20,5,2
"231",2020-08-20,6,0
"232",2020-08-20,7,2
"233",2020-08-20,8,1
"234",2020-08-20,9,0
"235",2020-08-20,10,2
"236",2020-08-20,11,3
"237",2020-08-20,12,0
"238",2020-08-20,13,1
"239",2020-08-20,14,0
"240",2020-08-20,15,2
"241",2020-08-27,1,0
"242",2020-08-27,2,1
"243",2020-08-27,3,0
"244",2020-08-27,4,0
"245",2020-08-27,5,0
"246",2020-08-27,6,1
"247",2020-08-27,7,1
"248",2020-08-27,8,0
"249",2020-08-27,9,0
"250",2020-08-27,10,0
"251",2020-08-27,11,0
"252",2020-08-27,12,0
"253",2020-08-27,13,1
"254",2020-08-27,14,0
"255",2020-08-27,15,0
"256",2020-09-03,1,1
"257",2020-09-03,2,0
"258",2020-09-03,3,0
"259",2020-09-03,4,0
"260",2020-09-03,5,0
"261",2020-09-03,6,0
"262",2020-09-03,7,1
"263",2020-09-03,8,0
"264",2020-09-03,9,0
"265",2020-09-03,10,0
"266",2020-09-03,11,2
"267",2020-09-03,12,0
"268",2020-09-03,13,1
"269",2020-09-03,14,0
"270",2020-09-03,15,0
"271",2020-09-10,1,0
"272",2020-09-10,2,0
"273",2020-09-10,3,0
"274",2020-09-10,4,0
"275",2020-09-10,5,0
"276",2020-09-10,6,0
"277",2020-09-10,7,0
"278",2020-09-10,8,0
"279",2020-09-10,9,0
"280",2020-09-10,10,0
"281",2020-09-10,11,0
"282",2020-09-10,12,0
"283",2020-09-10,13,0
"284",2020-09-10,14,0
"285",2020-09-10,15,0
"286",2020-09-17,1,0
"287",2020-09-17,2,0
"288",2020-09-17,3,0
"289",2020-09-17,4,0
"290",2020-09-17,5,0
"291",2020-09-17,6,0
"292",2020-09-17,7,0
"293",2020-09-17,8,0
"294",2020-09-17,9,0
"295",2020-09-17,10,0
"296",2020-09-17,11,0
"297",2020-09-17,12,0
"298",2020-09-17,13,0
"299",2020-09-17,14,1
"300",2020-09-17,15,1
"301",2020-09-24,1,0
"302",2020-09-24,2,0
"303",2020-09-24,3,0
"304",2020-09-24,4,0
"305",2020-09-24,5,0
"306",2020-09-24,6,0
"307",2020-09-24,7,0
"308",2020-09-24,8,0
"309",2020-09-24,9,0
"310",2020-09-24,10,0
"311",2020-09-24,11,0
"312",2020-09-24,12,0
"313",2020-09-24,13,0
"314",2020-09-24,14,0
"315",2020-09-24,15,0
