"","Date","Traps","Counts"
"145","5/19/2021",5,0
"146","5/19/2021",6,0
"147","5/19/2021",7,0
"148","5/19/2021",8,0
"149","5/19/2021",9,0
"150","5/19/2021",10,0
"151","5/19/2021",11,0
"152","5/19/2021",12,5
"153","5/19/2021",13,0
"154","5/19/2021",14,2
"155","5/19/2021",15,0
"156","5/19/2021",16,7
"157","5/19/2021",17,0
"158","5/19/2021",18,0
"159","5/19/2021",19,0
"160","5/19/2021",20,0
"161","5/19/2021",21,0
"162","5/19/2021",22,0
"163","5/19/2021",23,0
"164","5/19/2021",24,0
"165","5/19/2021",25,0
"166","5/19/2021",26,1
"167","5/19/2021",27,1
"168","5/19/2021",28,0
"169","5/19/2021",29,0
"170","5/19/2021",30,1
"171","5/19/2021",31,3
"172","5/19/2021",32,4
"173","5/19/2021",33,0
"174","5/19/2021",34,2
"175","5/19/2021",35,1
"176","5/19/2021",36,0
"177","5/19/2021",37,2
"178","5/19/2021",38,4
"179","5/19/2021",39,3
"180","5/19/2021",40,5
"181","5/19/2021",41,4
"182","5/19/2021",42,6
"183","5/19/2021",43,0
"184","5/19/2021",44,0
"185","5/19/2021",45,1
"186","5/19/2021",46,1
"187","5/19/2021",47,0
"188","5/19/2021",48,0
"189","5/19/2021",49,0
"190","5/19/2021",50,0
"191","5/19/2021",51,0
"192","5/19/2021",52,0
"193","5/19/2021",53,0
"194","5/19/2021",54,0
"195","5/19/2021",55,0
"196","5/19/2021",56,0
"197","5/19/2021",57,0
"198","5/19/2021",58,0
"199","5/19/2021",59,0
"200","5/19/2021",60,0
"201","5/19/2021",61,0
"202","5/19/2021",62,0
"203","5/19/2021",63,1
"204","5/19/2021",64,0
"205","5/19/2021",65,0
"206","5/19/2021",66,0
"207","5/19/2021",67,0
"208","5/19/2021",68,0
"209","5/19/2021",69,0
"210","5/19/2021",70,0
"211","5/26/2021",1,0
"212","5/26/2021",2,0
"213","5/26/2021",3,0
"214","5/26/2021",4,0
"215","5/26/2021",5,0
"216","5/26/2021",6,0
"217","5/26/2021",7,0
"218","5/26/2021",8,0
"219","5/26/2021",9,0
"220","5/26/2021",10,0
"221","5/26/2021",11,0
"222","5/26/2021",12,0
"223","5/26/2021",13,0
"224","5/26/2021",14,0
"225","5/26/2021",15,0
"226","5/26/2021",16,0
"227","5/26/2021",17,0
"228","5/26/2021",18,0
"229","5/26/2021",19,0
"230","5/26/2021",20,0
"231","5/26/2021",21,0
"232","5/26/2021",22,0
"233","5/26/2021",23,2
"234","5/26/2021",24,0
"235","5/26/2021",25,0
"236","5/26/2021",26,0
"237","5/26/2021",27,0
"238","5/26/2021",28,0
"239","5/26/2021",29,0
"240","5/26/2021",30,0
"241","5/26/2021",31,0
"242","5/26/2021",32,0
"243","5/26/2021",33,0
"244","5/26/2021",34,0
"245","5/26/2021",35,0
"246","5/26/2021",36,3
"247","5/26/2021",37,1
"248","5/26/2021",38,2
"249","5/26/2021",39,4
"250","5/26/2021",40,4
"251","5/26/2021",41,3
"252","5/26/2021",42,0
"253","5/26/2021",43,0
"254","5/26/2021",44,0
"255","5/26/2021",45,0
"256","5/26/2021",46,0
"257","5/26/2021",47,0
"258","5/26/2021",48,0
"259","5/26/2021",49,0
"260","5/26/2021",50,0
"261","5/26/2021",51,0
"262","5/26/2021",52,0
"263","5/26/2021",53,0
"264","5/26/2021",54,0
"265","5/26/2021",55,0
"266","5/26/2021",56,0
"267","5/26/2021",57,0
"268","5/26/2021",58,0
"269","5/26/2021",59,0
"270","5/26/2021",60,0
"271","5/26/2021",61,0
"272","5/26/2021",62,0
"273","5/26/2021",63,0
"274","5/26/2021",64,0
"275","5/26/2021",65,0
"276","5/26/2021",66,0
"277","5/26/2021",67,0
"278","5/26/2021",68,0
"279","5/26/2021",69,0
"280","5/26/2021",70,0
"281","6/2/2021",1,0
"282","6/2/2021",2,0
"283","6/2/2021",3,0
"284","6/2/2021",4,0
"285","6/2/2021",5,0
"286","6/2/2021",6,0
"287","6/2/2021",7,0
"288","6/2/2021",8,0
"289","6/2/2021",9,0
"290","6/2/2021",10,0
"291","6/2/2021",11,2
"292","6/2/2021",12,1
"293","6/2/2021",13,0
"294","6/2/2021",14,0
"295","6/2/2021",15,0
"296","6/2/2021",16,4
"297","6/2/2021",17,0
"298","6/2/2021",18,0
"299","6/2/2021",19,0
"300","6/2/2021",20,0
"301","6/2/2021",21,0
"302","6/2/2021",22,2
"303","6/2/2021",23,0
"304","6/2/2021",24,0
"305","6/2/2021",25,1
"306","6/2/2021",26,1
"307","6/2/2021",27,4
"308","6/2/2021",28,0
"309","6/2/2021",29,0
"310","6/2/2021",30,3
"311","6/2/2021",31,2
"312","6/2/2021",32,12
"313","6/2/2021",33,0
"314","6/2/2021",34,3
"315","6/2/2021",35,0
"316","6/2/2021",36,2
"317","6/2/2021",37,1
"318","6/2/2021",38,2
"319","6/2/2021",39,6
"320","6/2/2021",40,2
"321","6/2/2021",41,3
"322","6/2/2021",42,4
"323","6/2/2021",43,0
"324","6/2/2021",44,0
"325","6/2/2021",45,1
"326","6/2/2021",46,3
"327","6/2/2021",47,0
"328","6/2/2021",48,0
"329","6/2/2021",49,2
"330","6/2/2021",50,0
"331","6/2/2021",51,0
"332","6/2/2021",52,0
"333","6/2/2021",53,0
"334","6/2/2021",54,0
"335","6/2/2021",55,0
"336","6/2/2021",56,0
"337","6/2/2021",57,0
"338","6/2/2021",58,0
"339","6/2/2021",59,0
"340","6/2/2021",60,0
"341","6/2/2021",61,0
"342","6/2/2021",62,0
"343","6/2/2021",63,0
"344","6/2/2021",64,0
"345","6/2/2021",65,0
"346","6/2/2021",66,0
"347","6/2/2021",67,0
"348","6/2/2021",68,0
"349","6/2/2021",69,0
"350","6/2/2021",70,0
"351","6/9/2021",1,0
"352","6/9/2021",2,0
"353","6/9/2021",3,0
"354","6/9/2021",4,0
"355","6/9/2021",5,0
"356","6/9/2021",6,0
"357","6/9/2021",7,0
"358","6/9/2021",8,0
"359","6/9/2021",9,0
"360","6/9/2021",10,0
"361","6/9/2021",11,0
"362","6/9/2021",12,1
"363","6/9/2021",13,2
"364","6/9/2021",14,1
"365","6/9/2021",15,0
"366","6/9/2021",16,0
"367","6/9/2021",17,0
"368","6/9/2021",18,0
"369","6/9/2021",19,0
"370","6/9/2021",20,0
"371","6/9/2021",21,0
"372","6/9/2021",22,0
"373","6/9/2021",23,0
"374","6/9/2021",24,0
"375","6/9/2021",25,0
"376","6/9/2021",26,4
"377","6/9/2021",27,0
"378","6/9/2021",28,1
"379","6/9/2021",29,1
"380","6/9/2021",30,4
"381","6/9/2021",31,4
"382","6/9/2021",32,9
"383","6/9/2021",33,2
"384","6/9/2021",34,14
"385","6/9/2021",35,3
"386","6/9/2021",36,23
"387","6/9/2021",37,20
"388","6/9/2021",38,9
"389","6/9/2021",39,2
"390","6/9/2021",40,18
"391","6/9/2021",41,10
"392","6/9/2021",42,7
"393","6/9/2021",43,1
"394","6/9/2021",44,0
"395","6/9/2021",45,3
"396","6/9/2021",46,0
"397","6/9/2021",47,0
"398","6/9/2021",48,0
"399","6/9/2021",49,0
"400","6/9/2021",50,2
"401","6/9/2021",51,0
"402","6/9/2021",52,0
"403","6/9/2021",53,0
"404","6/9/2021",54,0
"405","6/9/2021",55,0
"406","6/9/2021",56,0
"407","6/9/2021",57,0
"408","6/9/2021",58,0
"409","6/9/2021",59,0
"410","6/9/2021",60,0
"411","6/9/2021",61,0
"412","6/9/2021",62,0
"413","6/9/2021",63,0
"414","6/9/2021",64,0
"415","6/9/2021",65,0
"416","6/9/2021",66,0
"417","6/9/2021",67,0
"418","6/9/2021",68,0
"419","6/9/2021",69,0
"420","6/9/2021",70,0
"421","6/16/2021",1,0
"422","6/16/2021",2,0
"423","6/16/2021",3,0
"424","6/16/2021",4,0
"425","6/16/2021",5,0
"426","6/16/2021",6,0
"427","6/16/2021",7,0
"428","6/16/2021",8,0
"429","6/16/2021",9,0
"430","6/16/2021",10,0
"431","6/16/2021",11,0
"432","6/16/2021",12,0
"433","6/16/2021",13,0
"434","6/16/2021",14,0
"435","6/16/2021",15,0
"436","6/16/2021",16,0
"437","6/16/2021",17,0
"438","6/16/2021",18,0
"439","6/16/2021",19,0
"440","6/16/2021",20,0
"441","6/16/2021",21,0
"442","6/16/2021",22,0
"443","6/16/2021",23,1
"444","6/16/2021",24,0
"445","6/16/2021",25,0
"446","6/16/2021",26,0
"447","6/16/2021",27,0
"448","6/16/2021",28,1
"449","6/16/2021",29,1
"450","6/16/2021",30,4
"451","6/16/2021",31,3
"452","6/16/2021",32,6
"453","6/16/2021",33,1
"454","6/16/2021",34,0
"455","6/16/2021",35,0
"456","6/16/2021",36,13
"457","6/16/2021",37,24
"458","6/16/2021",38,7
"459","6/16/2021",39,11
"460","6/16/2021",40,9
"461","6/16/2021",41,4
"462","6/16/2021",42,2
"463","6/16/2021",43,1
"464","6/16/2021",44,0
"465","6/16/2021",45,1
"466","6/16/2021",46,1
"467","6/16/2021",47,0
"468","6/16/2021",48,0
"469","6/16/2021",49,0
"470","6/16/2021",50,0
"471","6/16/2021",51,2
"472","6/16/2021",52,0
"473","6/16/2021",53,0
"474","6/16/2021",54,0
"475","6/16/2021",55,0
"476","6/16/2021",56,0
"477","6/16/2021",57,0
"478","6/16/2021",58,0
"479","6/16/2021",59,0
"480","6/16/2021",60,0
"481","6/16/2021",61,0
"482","6/16/2021",62,0
"483","6/16/2021",63,0
"484","6/16/2021",64,0
"485","6/16/2021",65,0
"486","6/16/2021",66,0
"487","6/16/2021",67,0
"488","6/16/2021",68,0
"489","6/16/2021",69,0
"490","6/16/2021",70,0
"491","6/23/2021",1,0
"492","6/23/2021",2,0
"493","6/23/2021",3,0
"494","6/23/2021",4,0
"495","6/23/2021",5,0
"496","6/23/2021",6,0
"497","6/23/2021",7,0
"498","6/23/2021",8,1
"499","6/23/2021",9,1
"500","6/23/2021",10,0
"501","6/23/2021",11,1
"502","6/23/2021",12,3
"503","6/23/2021",13,2
"504","6/23/2021",14,0
"505","6/23/2021",15,0
"506","6/23/2021",16,0
"507","6/23/2021",17,0
"508","6/23/2021",18,0
"509","6/23/2021",19,0
"510","6/23/2021",20,0
"511","6/23/2021",21,0
"512","6/23/2021",22,0
"513","6/23/2021",23,0
"514","6/23/2021",24,1
"515","6/23/2021",25,0
"516","6/23/2021",26,0
"517","6/23/2021",27,1
"518","6/23/2021",28,2
"519","6/23/2021",29,1
"520","6/23/2021",30,6
"521","6/23/2021",31,12
"522","6/23/2021",32,5
"523","6/23/2021",33,2
"524","6/23/2021",34,6
"525","6/23/2021",35,3
"526","6/23/2021",36,1
"527","6/23/2021",37,5
"528","6/23/2021",38,3
"529","6/23/2021",39,11
"530","6/23/2021",40,8
"531","6/23/2021",41,6
"532","6/23/2021",42,3
"533","6/23/2021",43,1
"534","6/23/2021",44,4
"535","6/23/2021",45,4
"536","6/23/2021",46,6
"537","6/23/2021",47,3
"538","6/23/2021",48,0
"539","6/23/2021",49,1
"540","6/23/2021",50,3
"541","6/23/2021",51,0
"542","6/23/2021",52,0
"543","6/23/2021",53,0
"544","6/23/2021",54,0
"545","6/23/2021",55,0
"546","6/23/2021",56,0
"547","6/23/2021",57,0
"548","6/23/2021",58,0
"549","6/23/2021",59,0
"550","6/23/2021",60,0
"551","6/23/2021",61,0
"552","6/23/2021",62,0
"553","6/23/2021",63,0
"554","6/23/2021",64,1
"555","6/23/2021",65,0
"556","6/23/2021",66,0
"557","6/23/2021",67,0
"558","6/23/2021",68,0
"559","6/23/2021",69,0
"560","6/23/2021",70,0
"561","6/30/2021",1,2
"562","6/30/2021",2,0
"563","6/30/2021",3,0
"564","6/30/2021",4,0
"565","6/30/2021",5,1
"566","6/30/2021",6,1
"567","6/30/2021",7,0
"568","6/30/2021",8,0
"569","6/30/2021",9,0
"570","6/30/2021",10,0
"571","6/30/2021",11,0
"572","6/30/2021",12,2
"573","6/30/2021",13,0
"574","6/30/2021",14,2
"575","6/30/2021",15,0
"576","6/30/2021",16,0
"577","6/30/2021",17,0
"578","6/30/2021",18,0
"579","6/30/2021",19,0
"580","6/30/2021",20,0
"581","6/30/2021",21,0
"582","6/30/2021",22,0
"583","6/30/2021",23,0
"584","6/30/2021",24,0
"585","6/30/2021",25,1
"586","6/30/2021",26,2
"587","6/30/2021",27,3
"588","6/30/2021",28,0
"589","6/30/2021",29,3
"590","6/30/2021",30,1
"591","6/30/2021",31,1
"592","6/30/2021",32,5
"593","6/30/2021",33,0
"594","6/30/2021",34,1
"595","6/30/2021",35,0
"596","6/30/2021",36,2
"597","6/30/2021",37,1
"598","6/30/2021",38,12
"599","6/30/2021",39,13
"600","6/30/2021",40,9
"601","6/30/2021",41,7
"602","6/30/2021",42,6
"603","6/30/2021",43,2
"604","6/30/2021",44,1
"605","6/30/2021",45,1
"606","6/30/2021",46,7
"607","6/30/2021",47,2
"608","6/30/2021",48,1
"609","6/30/2021",49,0
"610","6/30/2021",50,3
"611","6/30/2021",51,0
"612","6/30/2021",52,0
"613","6/30/2021",53,0
"614","6/30/2021",54,0
"615","6/30/2021",55,0
"616","6/30/2021",56,0
"617","6/30/2021",57,0
"618","6/30/2021",58,0
"619","6/30/2021",59,1
"620","6/30/2021",60,0
"621","6/30/2021",61,1
"622","6/30/2021",62,0
"623","6/30/2021",63,0
"624","6/30/2021",64,0
"625","6/30/2021",65,3
"626","6/30/2021",66,0
"627","6/30/2021",67,0
"628","6/30/2021",68,0
"629","6/30/2021",69,0
"630","6/30/2021",70,0
"631","7/7/2021",1,0
"632","7/7/2021",2,0
"633","7/7/2021",3,0
"634","7/7/2021",4,0
"635","7/7/2021",5,0
"636","7/7/2021",6,0
"637","7/7/2021",7,0
"638","7/7/2021",8,0
"639","7/7/2021",9,0
"640","7/7/2021",10,0
"641","7/7/2021",11,0
"642","7/7/2021",12,0
"643","7/7/2021",13,0
"644","7/7/2021",14,0
"645","7/7/2021",15,0
"646","7/7/2021",16,1
"647","7/7/2021",17,1
"648","7/7/2021",18,0
"649","7/7/2021",19,0
"650","7/7/2021",20,0
"651","7/7/2021",21,0
"652","7/7/2021",22,1
"653","7/7/2021",23,1
"654","7/7/2021",24,0
"655","7/7/2021",25,1
"656","7/7/2021",26,4
"657","7/7/2021",27,0
"658","7/7/2021",28,0
"659","7/7/2021",29,0
"660","7/7/2021",30,1
"661","7/7/2021",31,1
"662","7/7/2021",32,1
"663","7/7/2021",33,0
"664","7/7/2021",34,0
"665","7/7/2021",35,1
"666","7/7/2021",36,0
"667","7/7/2021",37,0
"668","7/7/2021",38,2
"669","7/7/2021",39,1
"670","7/7/2021",40,1
"671","7/7/2021",41,1
"672","7/7/2021",42,1
"673","7/7/2021",43,0
"674","7/7/2021",44,0
"675","7/7/2021",45,0
"676","7/7/2021",46,0
"677","7/7/2021",47,0
"678","7/7/2021",48,1
"679","7/7/2021",49,1
"680","7/7/2021",50,0
"681","7/7/2021",51,0
"682","7/7/2021",52,0
"683","7/7/2021",53,0
"684","7/7/2021",54,0
"685","7/7/2021",55,0
"686","7/7/2021",56,0
"687","7/7/2021",57,0
"688","7/7/2021",58,0
"689","7/7/2021",59,0
"690","7/7/2021",60,0
"691","7/7/2021",61,0
"692","7/7/2021",62,0
"693","7/7/2021",63,0
"694","7/7/2021",64,0
"695","7/7/2021",65,0
"696","7/7/2021",66,0
"697","7/7/2021",67,0
"698","7/7/2021",68,0
"699","7/7/2021",69,0
"700","7/7/2021",70,0
"701","7/14/2021",1,0
"702","7/14/2021",2,0
"703","7/14/2021",3,0
"704","7/14/2021",4,0
"705","7/14/2021",5,0
"706","7/14/2021",6,0
"707","7/14/2021",7,0
"708","7/14/2021",8,0
"709","7/14/2021",9,0
"710","7/14/2021",10,0
"711","7/14/2021",11,0
"712","7/14/2021",12,0
"713","7/14/2021",13,0
"714","7/14/2021",14,0
"715","7/14/2021",15,0
"716","7/14/2021",16,0
"717","7/14/2021",17,3
"718","7/14/2021",18,0
"719","7/14/2021",19,0
"720","7/14/2021",20,0
"721","7/14/2021",21,0
"722","7/14/2021",22,1
"723","7/14/2021",23,0
"724","7/14/2021",24,0
"725","7/14/2021",25,0
"726","7/14/2021",26,0
"727","7/14/2021",27,0
"728","7/14/2021",28,0
"729","7/14/2021",29,0
"730","7/14/2021",30,1
"731","7/14/2021",31,1
"732","7/14/2021",32,1
"733","7/14/2021",33,0
"734","7/14/2021",34,0
"735","7/14/2021",35,1
"736","7/14/2021",36,1
"737","7/14/2021",37,1
"738","7/14/2021",38,2
"739","7/14/2021",39,1
"740","7/14/2021",40,1
"741","7/14/2021",41,2
"742","7/14/2021",42,4
"743","7/14/2021",43,0
"744","7/14/2021",44,0
"745","7/14/2021",45,0
"746","7/14/2021",46,0
"747","7/14/2021",47,0
"748","7/14/2021",48,0
"749","7/14/2021",49,0
"750","7/14/2021",50,0
"751","7/14/2021",51,0
"752","7/14/2021",52,0
"753","7/14/2021",53,0
"754","7/14/2021",54,0
"755","7/14/2021",55,0
"756","7/14/2021",56,0
"757","7/14/2021",57,0
"758","7/14/2021",58,0
"759","7/14/2021",59,0
"760","7/14/2021",60,0
"761","7/14/2021",61,0
"762","7/14/2021",62,0
"763","7/14/2021",63,0
"764","7/14/2021",64,0
"765","7/14/2021",65,0
"766","7/14/2021",66,0
"767","7/14/2021",67,0
"768","7/14/2021",68,0
"769","7/14/2021",69,0
"770","7/14/2021",70,0
"771","7/21/2021",1,0
"772","7/21/2021",2,1
"773","7/21/2021",3,0
"774","7/21/2021",4,0
"775","7/21/2021",5,0
"776","7/21/2021",6,0
"777","7/21/2021",7,0
"778","7/21/2021",8,0
"779","7/21/2021",9,1
"780","7/21/2021",10,0
"781","7/21/2021",11,0
"782","7/21/2021",12,0
"783","7/21/2021",13,0
"784","7/21/2021",14,0
"785","7/21/2021",15,0
"786","7/21/2021",16,0
"787","7/21/2021",17,0
"788","7/21/2021",18,0
"789","7/21/2021",19,0
"790","7/21/2021",20,0
"791","7/21/2021",21,0
"792","7/21/2021",22,0
"793","7/21/2021",23,0
"794","7/21/2021",24,0
"795","7/21/2021",25,0
"796","7/21/2021",26,0
"797","7/21/2021",27,0
"798","7/21/2021",28,2
"799","7/21/2021",29,0
"800","7/21/2021",30,2
"801","7/21/2021",31,1
"802","7/21/2021",32,6
"803","7/21/2021",33,0
"804","7/21/2021",34,1
"805","7/21/2021",35,1
"806","7/21/2021",36,2
"807","7/21/2021",37,4
"808","7/21/2021",38,6
"809","7/21/2021",39,3
"810","7/21/2021",40,1
"811","7/21/2021",41,8
"812","7/21/2021",42,9
"813","7/21/2021",43,0
"814","7/21/2021",44,0
"815","7/21/2021",45,1
"816","7/21/2021",46,4
"817","7/21/2021",47,0
"818","7/21/2021",48,0
"819","7/21/2021",49,0
"820","7/21/2021",50,0
"821","7/21/2021",51,0
"822","7/21/2021",52,0
"823","7/21/2021",53,0
"824","7/21/2021",54,0
"825","7/21/2021",55,0
"826","7/21/2021",56,0
"827","7/21/2021",57,0
"828","7/21/2021",58,0
"829","7/21/2021",59,0
"830","7/21/2021",60,0
"831","7/21/2021",61,0
"832","7/21/2021",62,0
"833","7/21/2021",63,0
"834","7/21/2021",64,0
"835","7/21/2021",65,0
"836","7/21/2021",66,0
"837","7/21/2021",67,0
"838","7/21/2021",68,0
"839","7/21/2021",69,0
"840","7/21/2021",70,0
"841","7/28/2021",1,0
"842","7/28/2021",2,1
"843","7/28/2021",3,0
"844","7/28/2021",4,0
"845","7/28/2021",5,1
"846","7/28/2021",6,0
"847","7/28/2021",7,0
"848","7/28/2021",8,0
"849","7/28/2021",9,1
"850","7/28/2021",10,0
"851","7/28/2021",11,0
"852","7/28/2021",12,3
"853","7/28/2021",13,0
"854","7/28/2021",14,0
"855","7/28/2021",15,0
"856","7/28/2021",16,0
"857","7/28/2021",17,0
"858","7/28/2021",18,0
"859","7/28/2021",19,0
"860","7/28/2021",20,0
"861","7/28/2021",21,0
"862","7/28/2021",22,0
"863","7/28/2021",23,1
"864","7/28/2021",24,0
"865","7/28/2021",25,0
"866","7/28/2021",26,3
"867","7/28/2021",27,3
"868","7/28/2021",28,3
"869","7/28/2021",29,5
"870","7/28/2021",30,6
"871","7/28/2021",31,4
"872","7/28/2021",32,7
"873","7/28/2021",33,1
"874","7/28/2021",34,1
"875","7/28/2021",35,2
"876","7/28/2021",36,6
"877","7/28/2021",37,5
"878","7/28/2021",38,8
"879","7/28/2021",39,11
"880","7/28/2021",40,4
"881","7/28/2021",41,6
"882","7/28/2021",42,1
"883","7/28/2021",43,2
"884","7/28/2021",44,0
"885","7/28/2021",45,0
"886","7/28/2021",46,1
"887","7/28/2021",47,0
"888","7/28/2021",48,0
"889","7/28/2021",49,0
"890","7/28/2021",50,0
"891","7/28/2021",51,0
"892","7/28/2021",52,0
"893","7/28/2021",53,0
"894","7/28/2021",54,0
"895","7/28/2021",55,0
"896","7/28/2021",56,0
"897","7/28/2021",57,0
"898","7/28/2021",58,0
"899","7/28/2021",59,0
"900","7/28/2021",60,0
"901","7/28/2021",61,0
"902","7/28/2021",62,0
"903","7/28/2021",63,0
"904","7/28/2021",64,0
"905","7/28/2021",65,0
"906","7/28/2021",66,0
"907","7/28/2021",67,0
"908","7/28/2021",68,0
"909","7/28/2021",69,0
"910","7/28/2021",70,0
"911","8/4/2021",1,0
"912","8/4/2021",2,0
"913","8/4/2021",3,0
"914","8/4/2021",4,0
"915","8/4/2021",5,0
"916","8/4/2021",6,0
"917","8/4/2021",7,0
"918","8/4/2021",8,0
"919","8/4/2021",9,0
"920","8/4/2021",10,0
"921","8/4/2021",11,0
"922","8/4/2021",12,0
"923","8/4/2021",13,1
"924","8/4/2021",14,0
"925","8/4/2021",15,0
"926","8/4/2021",16,0
"927","8/4/2021",17,0
"928","8/4/2021",18,0
"929","8/4/2021",19,0
"930","8/4/2021",20,0
"931","8/4/2021",21,0
"932","8/4/2021",22,0
"933","8/4/2021",23,0
"934","8/4/2021",24,0
"935","8/4/2021",25,0
"936","8/4/2021",26,0
"937","8/4/2021",27,4
"938","8/4/2021",28,2
"939","8/4/2021",29,0
"940","8/4/2021",30,4
"941","8/4/2021",31,6
"942","8/4/2021",32,10
"943","8/4/2021",33,0
"944","8/4/2021",34,2
"945","8/4/2021",35,1
"946","8/4/2021",36,6
"947","8/4/2021",37,5
"948","8/4/2021",38,6
"949","8/4/2021",39,16
"950","8/4/2021",40,6
"951","8/4/2021",41,5
"952","8/4/2021",42,9
"953","8/4/2021",43,3
"954","8/4/2021",44,0
"955","8/4/2021",45,1
"956","8/4/2021",46,3
"957","8/4/2021",47,7
"958","8/4/2021",48,1
"959","8/4/2021",49,1
"960","8/4/2021",50,2
"961","8/4/2021",51,0
"962","8/4/2021",52,0
"963","8/4/2021",53,0
"964","8/4/2021",54,0
"965","8/4/2021",55,0
"966","8/4/2021",56,0
"967","8/4/2021",57,0
"968","8/4/2021",58,1
"969","8/4/2021",59,2
"970","8/4/2021",60,0
"971","8/4/2021",61,1
"972","8/4/2021",62,0
"973","8/4/2021",63,0
"974","8/4/2021",64,0
"975","8/4/2021",65,0
"976","8/4/2021",66,0
"977","8/4/2021",67,0
"978","8/4/2021",68,0
"979","8/4/2021",69,0
"980","8/4/2021",70,0
"981","8/11/2021",1,0
"982","8/11/2021",2,1
"983","8/11/2021",3,0
"984","8/11/2021",4,1
"985","8/11/2021",5,0
"986","8/11/2021",6,0
"987","8/11/2021",7,0
"988","8/11/2021",8,0
"989","8/11/2021",9,0
"990","8/11/2021",10,0
"991","8/11/2021",11,0
"992","8/11/2021",12,3
"993","8/11/2021",13,0
"994","8/11/2021",14,0
"995","8/11/2021",15,0
"996","8/11/2021",16,0
"997","8/11/2021",17,0
"998","8/11/2021",18,0
