"","Date","Traps","Counts"
"82",2020-04-20,82,0
"83",2020-04-20,83,0
"84",2020-04-20,84,0
"85",2020-04-20,85,0
"86",2020-04-20,86,0
"87",2020-04-20,87,0
"88",2020-04-20,88,0
"89",2020-04-20,89,0
"90",2020-04-20,90,0
"91",2020-04-20,91,0
"92",2020-04-20,92,0
"93",2020-04-20,93,0
"94",2020-04-20,94,0
"95",2020-04-20,95,0
"96",2020-04-20,96,0
"97",2020-04-20,97,0
"98",2020-04-20,98,0
"99",2020-04-20,99,0
"100",2020-04-20,100,0
"101",2020-04-20,101,0
"102",2020-04-20,102,0
"103",2020-04-20,103,0
"104",2020-04-20,104,0
"105",2020-04-20,105,0
"106",2020-04-20,106,0
"107",2020-04-20,107,0
"108",2020-04-20,108,0
"109",2020-04-20,109,0
"110",2020-04-20,110,0
"111",2020-04-20,111,0
"112",2020-04-20,112,0
"113",2020-04-20,113,0
"114",2020-04-20,114,0
"115",2020-04-20,115,0
"116",2020-04-20,116,0
"117",2020-04-20,117,0
"118",2020-04-20,118,0
"119",2020-04-20,119,0
"120",2020-04-20,120,0
"121",2020-04-20,121,0
"122",2020-04-20,122,0
"123",2020-04-20,123,0
"124",2020-04-20,124,0
"125",2020-04-20,125,0
"126",2020-04-20,126,0
"127",2020-04-20,127,0
"128",2020-04-20,128,0
"129",2020-04-20,129,0
"130",2020-04-20,130,0
"131",2020-04-20,131,0
"132",2020-04-20,132,0
"133",2020-04-20,133,0
"134",2020-04-20,134,0
"135",2020-04-20,135,0
"136",2020-04-20,136,0
"137",2020-04-20,137,0
"138",2020-04-20,138,0
"139",2020-04-20,139,0
"140",2020-04-20,140,0
"141",2020-04-20,141,0
"142",2020-04-20,142,0
"143",2020-04-20,143,0
"144",2020-04-20,144,0
"145",2020-04-20,145,0
"146",2020-04-20,146,0
"147",2020-04-20,147,0
"148",2020-04-20,148,0
"149",2020-04-20,149,0
"150",2020-04-20,150,0
"151",2020-04-20,151,0
"152",2020-04-20,152,0
"153",2020-04-20,153,0
"154",2020-04-27,1,0
"155",2020-04-27,2,0
"156",2020-04-27,3,0
"157",2020-04-27,4,0
"158",2020-04-27,5,0
"159",2020-04-27,6,0
"160",2020-04-27,7,0
"161",2020-04-27,8,0
"162",2020-04-27,9,0
"163",2020-04-27,10,0
"164",2020-04-27,11,0
"165",2020-04-27,12,0
"166",2020-04-27,13,0
"167",2020-04-27,14,0
"168",2020-04-27,15,0
"169",2020-04-27,16,0
"170",2020-04-27,17,0
"171",2020-04-27,18,0
"172",2020-04-27,19,0
"173",2020-04-27,20,0
"174",2020-04-27,21,0
"175",2020-04-27,22,0
"176",2020-04-27,23,0
"177",2020-04-27,24,0
"178",2020-04-27,25,0
"179",2020-04-27,26,0
"180",2020-04-27,27,0
"181",2020-04-27,28,0
"182",2020-04-27,29,0
"183",2020-04-27,30,0
"184",2020-04-27,31,0
"185",2020-04-27,32,0
"186",2020-04-27,33,0
"187",2020-04-27,34,0
"188",2020-04-27,35,0
"189",2020-04-27,36,0
"190",2020-04-27,37,0
"191",2020-04-27,38,1
"192",2020-04-27,39,0
"193",2020-04-27,40,0
"194",2020-04-27,41,0
"195",2020-04-27,42,1
"196",2020-04-27,43,0
"197",2020-04-27,44,0
"198",2020-04-27,45,2
"199",2020-04-27,46,0
"200",2020-04-27,47,0
"201",2020-04-27,48,0
"202",2020-04-27,49,0
"203",2020-04-27,50,0
"204",2020-04-27,51,0
"205",2020-04-27,52,0
"206",2020-04-27,53,0
"207",2020-04-27,54,0
"208",2020-04-27,55,0
"209",2020-04-27,56,0
"210",2020-04-27,57,0
"211",2020-04-27,58,0
"212",2020-04-27,59,0
"213",2020-04-27,60,0
"214",2020-04-27,61,0
"215",2020-04-27,62,0
"216",2020-04-27,63,0
"217",2020-04-27,64,0
"218",2020-04-27,65,0
"219",2020-04-27,66,0
"220",2020-04-27,67,0
"221",2020-04-27,68,0
"222",2020-04-27,69,0
"223",2020-04-27,70,0
"224",2020-04-27,71,0
"225",2020-04-27,72,0
"226",2020-04-27,73,0
"227",2020-04-27,74,0
"228",2020-04-27,75,0
"229",2020-04-27,76,0
"230",2020-04-27,77,0
"231",2020-04-27,78,0
"232",2020-04-27,79,0
"233",2020-04-27,80,0
"234",2020-04-27,81,0
"235",2020-04-27,82,0
"236",2020-04-27,83,0
"237",2020-04-27,84,0
"238",2020-04-27,85,0
"239",2020-04-27,86,0
"240",2020-04-27,87,0
"241",2020-04-27,88,0
"242",2020-04-27,89,0
"243",2020-04-27,90,0
"244",2020-04-27,91,0
"245",2020-04-27,92,0
"246",2020-04-27,93,0
"247",2020-04-27,94,0
"248",2020-04-27,95,0
"249",2020-04-27,96,0
"250",2020-04-27,97,0
"251",2020-04-27,98,0
"252",2020-04-27,99,0
"253",2020-04-27,100,0
"254",2020-04-27,101,0
"255",2020-04-27,102,0
"256",2020-04-27,103,0
"257",2020-04-27,104,0
"258",2020-04-27,105,0
"259",2020-04-27,106,0
"260",2020-04-27,107,0
"261",2020-04-27,108,0
"262",2020-04-27,109,0
"263",2020-04-27,110,0
"264",2020-04-27,111,0
"265",2020-04-27,112,0
"266",2020-04-27,113,0
"267",2020-04-27,114,0
"268",2020-04-27,115,0
"269",2020-04-27,116,0
"270",2020-04-27,117,0
"271",2020-04-27,118,0
"272",2020-04-27,119,0
"273",2020-04-27,120,0
"274",2020-04-27,121,0
"275",2020-04-27,122,0
"276",2020-04-27,123,0
"277",2020-04-27,124,0
"278",2020-04-27,125,0
"279",2020-04-27,126,0
"280",2020-04-27,127,0
"281",2020-04-27,128,0
"282",2020-04-27,129,0
"283",2020-04-27,130,0
"284",2020-04-27,131,0
"285",2020-04-27,132,0
"286",2020-04-27,133,0
"287",2020-04-27,134,0
"288",2020-04-27,135,0
"289",2020-04-27,136,0
"290",2020-04-27,137,0
"291",2020-04-27,138,0
"292",2020-04-27,139,0
"293",2020-04-27,140,0
"294",2020-04-27,141,0
"295",2020-04-27,142,0
"296",2020-04-27,143,0
"297",2020-04-27,144,0
"298",2020-04-27,145,0
"299",2020-04-27,146,0
"300",2020-04-27,147,0
"301",2020-04-27,148,0
"302",2020-04-27,149,0
"303",2020-04-27,150,0
"304",2020-04-27,151,0
"305",2020-04-27,152,0
"306",2020-04-27,153,0
"307",2020-05-07,1,0
"308",2020-05-07,2,0
"309",2020-05-07,3,0
"310",2020-05-07,4,0
"311",2020-05-07,5,0
"312",2020-05-07,6,0
"313",2020-05-07,7,0
"314",2020-05-07,8,0
"315",2020-05-07,9,0
"316",2020-05-07,10,0
"317",2020-05-07,11,2
"318",2020-05-07,12,0
"319",2020-05-07,13,0
"320",2020-05-07,14,0
"321",2020-05-07,15,0
"322",2020-05-07,16,0
"323",2020-05-07,17,0
"324",2020-05-07,18,0
"325",2020-05-07,19,0
"326",2020-05-07,20,0
"327",2020-05-07,21,0
"328",2020-05-07,22,0
"329",2020-05-07,23,0
"330",2020-05-07,24,0
"331",2020-05-07,25,0
"332",2020-05-07,26,0
"333",2020-05-07,27,0
"334",2020-05-07,28,0
"335",2020-05-07,29,0
"336",2020-05-07,30,3
"337",2020-05-07,31,3
"338",2020-05-07,32,0
"339",2020-05-07,33,0
"340",2020-05-07,34,1
"341",2020-05-07,35,0
"342",2020-05-07,36,3
"343",2020-05-07,37,0
"344",2020-05-07,38,0
"345",2020-05-07,39,1
"346",2020-05-07,40,0
"347",2020-05-07,41,2
"348",2020-05-07,42,9
"349",2020-05-07,43,1
"350",2020-05-07,44,16
"351",2020-05-07,45,7
"352",2020-05-07,46,0
"353",2020-05-07,47,0
"354",2020-05-07,48,0
"355",2020-05-07,49,0
"356",2020-05-07,50,0
"357",2020-05-07,51,0
"358",2020-05-07,52,0
"359",2020-05-07,53,0
"360",2020-05-07,54,0
"361",2020-05-07,55,0
"362",2020-05-07,56,0
"363",2020-05-07,57,0
"364",2020-05-07,58,0
"365",2020-05-07,59,0
"366",2020-05-07,60,0
"367",2020-05-07,61,0
"368",2020-05-07,62,0
"369",2020-05-07,63,0
"370",2020-05-07,64,0
"371",2020-05-07,65,0
"372",2020-05-07,66,0
"373",2020-05-07,67,0
"374",2020-05-07,68,0
"375",2020-05-07,69,0
"376",2020-05-07,70,0
"377",2020-05-07,71,0
"378",2020-05-07,72,0
"379",2020-05-07,73,0
"380",2020-05-07,74,1
"381",2020-05-07,75,0
"382",2020-05-07,76,0
"383",2020-05-07,77,4
"384",2020-05-07,78,2
"385",2020-05-07,79,1
"386",2020-05-07,80,3
"387",2020-05-07,81,1
"388",2020-05-07,82,0
"389",2020-05-07,83,1
"390",2020-05-07,84,0
"391",2020-05-07,85,0
"392",2020-05-07,86,0
"393",2020-05-07,87,1
"394",2020-05-07,88,0
"395",2020-05-07,89,0
"396",2020-05-07,90,0
"397",2020-05-07,91,2
"398",2020-05-07,92,1
"399",2020-05-07,93,4
"400",2020-05-07,94,0
"401",2020-05-07,95,3
"402",2020-05-07,96,0
"403",2020-05-07,97,6
"404",2020-05-07,98,4
"405",2020-05-07,99,0
"406",2020-05-07,100,0
"407",2020-05-07,101,1
"408",2020-05-07,102,0
"409",2020-05-07,103,0
"410",2020-05-07,104,0
"411",2020-05-07,105,0
"412",2020-05-07,106,0
"413",2020-05-07,107,0
"414",2020-05-07,108,0
"415",2020-05-07,109,0
"416",2020-05-07,110,0
"417",2020-05-07,111,0
"418",2020-05-07,112,0
"419",2020-05-07,113,0
"420",2020-05-07,114,0
"421",2020-05-07,115,0
"422",2020-05-07,116,0
"423",2020-05-07,117,0
"424",2020-05-07,118,0
"425",2020-05-07,119,0
"426",2020-05-07,120,0
"427",2020-05-07,121,0
"428",2020-05-07,122,0
"429",2020-05-07,123,0
"430",2020-05-07,124,0
"431",2020-05-07,125,0
"432",2020-05-07,126,0
"433",2020-05-07,127,0
"434",2020-05-07,128,0
"435",2020-05-07,129,0
"436",2020-05-07,130,0
"437",2020-05-07,131,0
"438",2020-05-07,132,0
"439",2020-05-07,133,0
"440",2020-05-07,134,0
"441",2020-05-07,135,0
"442",2020-05-07,136,0
"443",2020-05-07,137,0
"444",2020-05-07,138,0
"445",2020-05-07,139,0
"446",2020-05-07,140,0
"447",2020-05-07,141,0
"448",2020-05-07,142,0
"449",2020-05-07,143,0
"450",2020-05-07,144,0
"451",2020-05-07,145,1
"452",2020-05-07,146,0
"453",2020-05-07,147,0
"454",2020-05-07,148,0
"455",2020-05-07,149,0
"456",2020-05-07,150,0
"457",2020-05-07,151,0
"458",2020-05-07,152,0
"459",2020-05-07,153,0
"460",2020-05-14,1,0
"461",2020-05-14,2,1
"462",2020-05-14,3,0
"463",2020-05-14,4,1
"464",2020-05-14,5,2
"465",2020-05-14,6,1
"466",2020-05-14,7,0
"467",2020-05-14,8,0
"468",2020-05-14,9,0
"469",2020-05-14,10,1
"470",2020-05-14,11,1
"471",2020-05-14,12,0
"472",2020-05-14,13,0
"473",2020-05-14,14,0
"474",2020-05-14,15,0
"475",2020-05-14,16,1
"476",2020-05-14,17,0
"477",2020-05-14,18,0
"478",2020-05-14,19,0
"479",2020-05-14,20,0
"480",2020-05-14,21,0
"481",2020-05-14,22,0
"482",2020-05-14,23,1
"483",2020-05-14,24,1
"484",2020-05-14,25,0
"485",2020-05-14,26,0
"486",2020-05-14,27,0
"487",2020-05-14,28,0
"488",2020-05-14,29,0
"489",2020-05-14,30,1
"490",2020-05-14,31,0
"491",2020-05-14,32,0
"492",2020-05-14,33,0
"493",2020-05-14,34,0
"494",2020-05-14,35,1
"495",2020-05-14,36,0
"496",2020-05-14,37,5
"497",2020-05-14,38,8
"498",2020-05-14,39,1
"499",2020-05-14,40,0
"500",2020-05-14,41,2
"501",2020-05-14,42,11
"502",2020-05-14,43,4
"503",2020-05-14,44,12
"504",2020-05-14,45,11
"505",2020-05-14,46,0
"506",2020-05-14,47,0
"507",2020-05-14,48,0
"508",2020-05-14,49,0
"509",2020-05-14,50,0
"510",2020-05-14,51,0
"511",2020-05-14,52,0
"512",2020-05-14,53,0
"513",2020-05-14,54,0
"514",2020-05-14,55,0
"515",2020-05-14,56,0
"516",2020-05-14,57,0
"517",2020-05-14,58,0
"518",2020-05-14,59,0
"519",2020-05-14,60,0
"520",2020-05-14,61,0
"521",2020-05-14,62,0
"522",2020-05-14,63,0
"523",2020-05-14,64,0
"524",2020-05-14,65,0
"525",2020-05-14,66,0
"526",2020-05-14,67,0
"527",2020-05-14,68,0
"528",2020-05-14,69,0
"529",2020-05-14,70,0
"530",2020-05-14,71,0
"531",2020-05-14,72,0
"532",2020-05-14,73,0
"533",2020-05-14,74,0
"534",2020-05-14,75,0
"535",2020-05-14,76,0
"536",2020-05-14,77,1
"537",2020-05-14,78,0
"538",2020-05-14,79,0
"539",2020-05-14,80,0
"540",2020-05-14,81,0
"541",2020-05-14,82,0
"542",2020-05-14,83,0
"543",2020-05-14,84,0
"544",2020-05-14,85,0
"545",2020-05-14,86,0
"546",2020-05-14,87,0
"547",2020-05-14,88,0
"548",2020-05-14,89,0
"549",2020-05-14,90,7
"550",2020-05-14,91,3
"551",2020-05-14,92,2
"552",2020-05-14,93,0
"553",2020-05-14,94,0
"554",2020-05-14,95,0
"555",2020-05-14,96,0
"556",2020-05-14,97,4
"557",2020-05-14,98,14
"558",2020-05-14,99,0
"559",2020-05-14,100,0
"560",2020-05-14,101,0
"561",2020-05-14,102,0
"562",2020-05-14,103,0
"563",2020-05-14,104,0
"564",2020-05-14,105,0
"565",2020-05-14,106,0
"566",2020-05-14,107,0
"567",2020-05-14,108,0
"568",2020-05-14,109,0
"569",2020-05-14,110,0
"570",2020-05-14,111,0
"571",2020-05-14,112,0
"572",2020-05-14,113,0
"573",2020-05-14,114,0
"574",2020-05-14,115,0
"575",2020-05-14,116,0
"576",2020-05-14,117,0
"577",2020-05-14,118,0
"578",2020-05-14,119,0
"579",2020-05-14,120,0
"580",2020-05-14,121,0
"581",2020-05-14,122,0
"582",2020-05-14,123,0
"583",2020-05-14,124,0
"584",2020-05-14,125,0
"585",2020-05-14,126,0
"586",2020-05-14,127,0
"587",2020-05-14,128,0
"588",2020-05-14,129,0
"589",2020-05-14,130,0
"590",2020-05-14,131,0
"591",2020-05-14,132,0
"592",2020-05-14,133,0
"593",2020-05-14,134,0
"594",2020-05-14,135,0
"595",2020-05-14,136,0
"596",2020-05-14,137,0
"597",2020-05-14,138,0
"598",2020-05-14,139,0
"599",2020-05-14,140,0
"600",2020-05-14,141,0
"601",2020-05-14,142,0
"602",2020-05-14,143,0
"603",2020-05-14,144,0
"604",2020-05-14,145,0
"605",2020-05-14,146,0
"606",2020-05-14,147,0
"607",2020-05-14,148,0
"608",2020-05-14,149,2
"609",2020-05-14,150,0
"610",2020-05-14,151,1
"611",2020-05-14,152,0
"612",2020-05-14,153,1
"613",2020-05-28,1,0
"614",2020-05-28,2,0
"615",2020-05-28,3,0
"616",2020-05-28,4,0
"617",2020-05-28,5,0
"618",2020-05-28,6,1
"619",2020-05-28,7,0
"620",2020-05-28,8,0
"621",2020-05-28,9,0
"622",2020-05-28,10,0
"623",2020-05-28,11,0
"624",2020-05-28,12,1
"625",2020-05-28,13,0
"626",2020-05-28,14,0
"627",2020-05-28,15,0
"628",2020-05-28,16,0
"629",2020-05-28,17,0
"630",2020-05-28,18,0
"631",2020-05-28,19,0
"632",2020-05-28,20,0
"633",2020-05-28,21,0
"634",2020-05-28,22,0
"635",2020-05-28,23,1
"636",2020-05-28,24,0
"637",2020-05-28,25,0
"638",2020-05-28,26,0
"639",2020-05-28,27,0
"640",2020-05-28,28,0
"641",2020-05-28,29,0
"642",2020-05-28,30,1
"643",2020-05-28,31,1
"644",2020-05-28,32,0
"645",2020-05-28,33,0
"646",2020-05-28,34,1
"647",2020-05-28,35,0
"648",2020-05-28,36,1
"649",2020-05-28,37,0
"650",2020-05-28,38,0
"651",2020-05-28,39,0
"652",2020-05-28,40,0
"653",2020-05-28,41,0
"654",2020-05-28,42,1
"655",2020-05-28,43,0
"656",2020-05-28,44,1
"657",2020-05-28,45,0
"658",2020-05-28,46,0
"659",2020-05-28,47,0
"660",2020-05-28,48,0
"661",2020-05-28,49,0
"662",2020-05-28,50,0
"663",2020-05-28,51,0
"664",2020-05-28,52,0
"665",2020-05-28,53,0
"666",2020-05-28,54,0
"667",2020-05-28,55,1
"668",2020-05-28,56,0
"669",2020-05-28,57,0
"670",2020-05-28,58,0
"671",2020-05-28,59,0
"672",2020-05-28,60,0
"673",2020-05-28,61,0
"674",2020-05-28,62,0
"675",2020-05-28,63,0
"676",2020-05-28,64,0
"677",2020-05-28,65,0
"678",2020-05-28,66,0
"679",2020-05-28,67,0
"680",2020-05-28,68,0
"681",2020-05-28,69,0
"682",2020-05-28,70,0
"683",2020-05-28,71,0
"684",2020-05-28,72,1
"685",2020-05-28,73,0
"686",2020-05-28,74,0
"687",2020-05-28,75,0
"688",2020-05-28,76,0
"689",2020-05-28,77,0
"690",2020-05-28,78,0
"691",2020-05-28,79,0
"692",2020-05-28,80,0
"693",2020-05-28,81,0
"694",2020-05-28,82,0
"695",2020-05-28,83,0
"696",2020-05-28,84,0
"697",2020-05-28,85,0
"698",2020-05-28,86,0
"699",2020-05-28,87,0
"700",2020-05-28,88,0
"701",2020-05-28,89,2
"702",2020-05-28,90,0
"703",2020-05-28,91,0
"704",2020-05-28,92,0
"705",2020-05-28,93,0
"706",2020-05-28,94,0
"707",2020-05-28,95,0
"708",2020-05-28,96,0
"709",2020-05-28,97,2
"710",2020-05-28,98,0
"711",2020-05-28,99,0
"712",2020-05-28,100,0
"713",2020-05-28,101,0
"714",2020-05-28,102,0
"715",2020-05-28,103,0
"716",2020-05-28,104,0
"717",2020-05-28,105,0
"718",2020-05-28,106,0
"719",2020-05-28,107,0
"720",2020-05-28,108,0
"721",2020-05-28,109,0
"722",2020-05-28,110,0
"723",2020-05-28,111,0
"724",2020-05-28,112,0
"725",2020-05-28,113,0
"726",2020-05-28,114,0
"727",2020-05-28,115,0
"728",2020-05-28,116,0
"729",2020-05-28,117,0
"730",2020-05-28,118,0
"731",2020-05-28,119,0
"732",2020-05-28,120,0
"733",2020-05-28,121,0
"734",2020-05-28,122,0
"735",2020-05-28,123,0
"736",2020-05-28,124,0
"737",2020-05-28,125,0
"738",2020-05-28,126,0
"739",2020-05-28,127,0
"740",2020-05-28,128,0
"741",2020-05-28,129,0
"742",2020-05-28,130,0
"743",2020-05-28,131,0
"744",2020-05-28,132,0
"745",2020-05-28,133,0
"746",2020-05-28,134,0
"747",2020-05-28,135,0
"748",2020-05-28,136,0
"749",2020-05-28,137,0
"750",2020-05-28,138,0
"751",2020-05-28,139,0
"752",2020-05-28,140,0
"753",2020-05-28,141,0
"754",2020-05-28,142,0
"755",2020-05-28,143,0
"756",2020-05-28,144,0
"757",2020-05-28,145,0
"758",2020-05-28,146,0
"759",2020-05-28,147,0
"760",2020-05-28,148,0
"761",2020-05-28,149,0
"762",2020-05-28,150,1
"763",2020-05-28,151,0
"764",2020-05-28,152,0
"765",2020-05-28,153,0
"766",2020-06-04,1,1
"767",2020-06-04,2,0
"768",2020-06-04,3,1
"769",2020-06-04,4,0
"770",2020-06-04,5,1
"771",2020-06-04,6,1
"772",2020-06-04,7,0
"773",2020-06-04,8,0
"774",2020-06-04,9,0
"775",2020-06-04,10,0
"776",2020-06-04,11,0
"777",2020-06-04,12,1
"778",2020-06-04,13,0
"779",2020-06-04,14,0
"780",2020-06-04,15,0
"781",2020-06-04,16,0
"782",2020-06-04,17,0
"783",2020-06-04,18,0
"784",2020-06-04,19,0
"785",2020-06-04,20,0
"786",2020-06-04,21,0
"787",2020-06-04,22,0
"788",2020-06-04,23,0
"789",2020-06-04,24,0
"790",2020-06-04,25,0
"791",2020-06-04,26,0
"792",2020-06-04,27,0
"793",2020-06-04,28,0
"794",2020-06-04,29,0
"795",2020-06-04,30,1
"796",2020-06-04,31,0
"797",2020-06-04,32,0
"798",2020-06-04,33,0
"799",2020-06-04,34,0
"800",2020-06-04,35,0
"801",2020-06-04,36,1
"802",2020-06-04,37,3
"803",2020-06-04,38,0
"804",2020-06-04,39,0
"805",2020-06-04,40,1
"806",2020-06-04,41,0
"807",2020-06-04,42,2
"808",2020-06-04,43,0
"809",2020-06-04,44,1
"810",2020-06-04,45,1
"811",2020-06-04,46,0
"812",2020-06-04,47,0
"813",2020-06-04,48,0
"814",2020-06-04,49,0
"815",2020-06-04,50,0
"816",2020-06-04,51,0
"817",2020-06-04,52,0
"818",2020-06-04,53,0
"819",2020-06-04,54,0
"820",2020-06-04,55,0
"821",2020-06-04,56,0
"822",2020-06-04,57,0
"823",2020-06-04,58,0
"824",2020-06-04,59,0
"825",2020-06-04,60,0
"826",2020-06-04,61,0
"827",2020-06-04,62,0
"828",2020-06-04,63,0
"829",2020-06-04,64,0
"830",2020-06-04,65,0
"831",2020-06-04,66,0
"832",2020-06-04,67,0
"833",2020-06-04,68,0
"834",2020-06-04,69,0
"835",2020-06-04,70,0
"836",2020-06-04,71,0
"837",2020-06-04,72,0
"838",2020-06-04,73,0
"839",2020-06-04,74,0
"840",2020-06-04,75,0
"841",2020-06-04,76,0
"842",2020-06-04,77,0
"843",2020-06-04,78,0
"844",2020-06-04,79,1
"845",2020-06-04,80,0
"846",2020-06-04,81,0
"847",2020-06-04,82,0
"848",2020-06-04,83,1
"849",2020-06-04,84,0
"850",2020-06-04,85,0
"851",2020-06-04,86,0
"852",2020-06-04,87,0
"853",2020-06-04,88,0
"854",2020-06-04,89,0
"855",2020-06-04,90,0
"856",2020-06-04,91,0
"857",2020-06-04,92,1
"858",2020-06-04,93,1
"859",2020-06-04,94,2
"860",2020-06-04,95,0
"861",2020-06-04,96,0
"862",2020-06-04,97,1
"863",2020-06-04,98,2
"864",2020-06-04,99,0
"865",2020-06-04,100,1
"866",2020-06-04,101,1
"867",2020-06-04,102,0
"868",2020-06-04,103,0
"869",2020-06-04,104,0
"870",2020-06-04,105,0
"871",2020-06-04,106,0
"872",2020-06-04,107,0
"873",2020-06-04,108,0
"874",2020-06-04,109,0
"875",2020-06-04,110,0
"876",2020-06-04,111,0
"877",2020-06-04,112,0
"878",2020-06-04,113,0
"879",2020-06-04,114,0
"880",2020-06-04,115,0
"881",2020-06-04,116,0
"882",2020-06-04,117,0
"883",2020-06-04,118,0
"884",2020-06-04,119,0
"885",2020-06-04,120,0
"886",2020-06-04,121,0
"887",2020-06-04,122,0
"888",2020-06-04,123,0
"889",2020-06-04,124,0
"890",2020-06-04,125,0
"891",2020-06-04,126,0
"892",2020-06-04,127,0
"893",2020-06-04,128,0
"894",2020-06-04,129,0
"895",2020-06-04,130,0
"896",2020-06-04,131,0
"897",2020-06-04,132,0
"898",2020-06-04,133,0
"899",2020-06-04,134,0
"900",2020-06-04,135,0
"901",2020-06-04,136,0
"902",2020-06-04,137,0
"903",2020-06-04,138,0
"904",2020-06-04,139,0
"905",2020-06-04,140,0
"906",2020-06-04,141,0
"907",2020-06-04,142,0
"908",2020-06-04,143,0
"909",2020-06-04,144,0
"910",2020-06-04,145,0
"911",2020-06-04,146,0
"912",2020-06-04,147,0
"913",2020-06-04,148,0
"914",2020-06-04,149,1
"915",2020-06-04,150,1
"916",2020-06-04,151,0
"917",2020-06-04,152,0
"918",2020-06-04,153,0
"919",2020-06-11,1,1
"920",2020-06-11,2,0
"921",2020-06-11,3,0
"922",2020-06-11,4,0
"923",2020-06-11,5,0
"924",2020-06-11,6,0
"925",2020-06-11,7,0
"926",2020-06-11,8,0
"927",2020-06-11,9,0
"928",2020-06-11,10,0
"929",2020-06-11,11,0
"930",2020-06-11,12,0
"931",2020-06-11,13,1
"932",2020-06-11,14,0
"933",2020-06-11,15,0
"934",2020-06-11,16,0
"935",2020-06-11,17,0
"936",2020-06-11,18,0
"937",2020-06-11,19,0
"938",2020-06-11,20,0
"939",2020-06-11,21,0
"940",2020-06-11,22,0
"941",2020-06-11,23,0
"942",2020-06-11,24,0
"943",2020-06-11,25,0
"944",2020-06-11,26,0
"945",2020-06-11,27,0
"946",2020-06-11,28,0
"947",2020-06-11,29,0
"948",2020-06-11,30,2
"949",2020-06-11,31,0
"950",2020-06-11,32,0
"951",2020-06-11,33,0
"952",2020-06-11,34,0
"953",2020-06-11,35,0
"954",2020-06-11,36,0
"955",2020-06-11,37,0
"956",2020-06-11,38,0
"957",2020-06-11,39,1
"958",2020-06-11,40,0
"959",2020-06-11,41,0
"960",2020-06-11,42,1
"961",2020-06-11,43,0
"962",2020-06-11,44,0
"963",2020-06-11,45,0
"964",2020-06-11,46,0
"965",2020-06-11,47,0
"966",2020-06-11,48,0
"967",2020-06-11,49,0
"968",2020-06-11,50,0
"969",2020-06-11,51,0
"970",2020-06-11,52,0
"971",2020-06-11,53,0
"972",2020-06-11,54,0
"973",2020-06-11,55,0
"974",2020-06-11,56,0
"975",2020-06-11,57,0
"976",2020-06-11,58,0
"977",2020-06-11,59,0
"978",2020-06-11,60,0
"979",2020-06-11,61,0
"980",2020-06-11,62,0
"981",2020-06-11,63,0
"982",2020-06-11,64,0
"983",2020-06-11,65,0
"984",2020-06-11,66,0
"985",2020-06-11,67,0
"986",2020-06-11,68,0
"987",2020-06-11,69,0
"988",2020-06-11,70,0
"989",2020-06-11,71,0
"990",2020-06-11,72,0
"991",2020-06-11,73,0
"992",2020-06-11,74,0
"993",2020-06-11,75,0
"994",2020-06-11,76,0
"995",2020-06-11,77,0
"996",2020-06-11,78,1
"997",2020-06-11,79,0
"998",2020-06-11,80,0
